Loan_amt,Loan_term,emp_length,Home,Income_source_verified,Income_verified,Income_thou,Debt_income,delinq_2yrs,Credit_history_length,FICO,open_acc,Derogatory_recs,Revol_balance,Revol_util,Loan_rate
24000,36,3 years,MORTGAGE,1,0,55,28.89,1,24.01369863,717,17,0,29032,0.347,9.17
7000,36,10+ years,OWN,0,0,138,9.01,1,15.84657534,672,9,0,11311,0.984,11.67
20000,60,10+ years,MORTGAGE,0,1,60,28.52,1,25.01369863,662,10,0,26792,0.864,14.49
17650,60,9 years,MORTGAGE,0,1,76.272,36.39,1,16.17534247,697,24,0,28391,0.435,13.98
12000,60,10+ years,MORTGAGE,0,0,65,16.34,1,19.34520548,757,25,0,12948,0.113,7.69
16000,60,4 years,MORTGAGE,1,0,66,36.21,0,10.16986301,737,17,0,23651,0.539,16.99
7575,36,4 years,RENT,0,0,60,14.7,2,8.254794521,697,5,0,504,0.168,17.57
16700,60,6 years,OWN,0,1,40,0,1,9.087671233,692,6,0,0,0,24.99
21200,60,10+ years,MORTGAGE,1,0,64,26.16,0,14.25753425,702,9,0,41871,0.799,17.86
30000,60,< 1 year,RENT,1,0,110,13.62,0,16.26027397,712,7,0,18414,0.716,12.49
8000,36,10+ years,OWN,0,0,45,5.04,0,13.42465753,677,5,0,6879,0.55,8.39
12000,36,2 years,RENT,0,0,50,29.42,12,10.5890411,667,9,0,7729,0.92,12.99
16000,36,7 years,OWN,0,0,80,17.75,0,18.59452055,672,10,0,16835,0.61,8.39
12000,36,10+ years,RENT,1,0,30,22.4,0,10.84109589,677,16,0,12472,0.66,14.49
15050,60,10+ years,RENT,1,0,42,20.17,0,11.75890411,667,6,1,623,0.085,20.99
17925,36,8 years,OWN,0,0,39.9152,26.19,0,9.589041096,747,7,0,2134,0.267,12.99
14000,36,2 years,MORTGAGE,0,1,51,17.34,0,12.92054795,677,14,0,10974,0.357,13.98
16000,36,3 years,RENT,1,0,66,18.92,0,8.673972603,662,12,0,24748,0.543,14.99
5000,36,9 years,RENT,0,0,49.8,16.09,0,9.169863014,707,5,0,3559,0.565,13.35
33000,60,9 years,RENT,0,1,86,17.42,0,8.254794521,692,9,1,10533,0.662,20.99
30000,60,10+ years,MORTGAGE,1,0,180,13.57,0,20.43013699,707,7,0,169388,0.976,13.98
15000,60,8 years,RENT,0,1,48,28.3,0,11.50958904,687,16,0,11663,0.592,18.24
15000,36,2 years,RENT,0,0,78,5.82,1,10.16986301,682,11,0,16842,0.787,8.39
17500,36,< 1 year,OWN,0,0,60,17.92,0,19.2630137,727,12,0,35680,0.399,6.03
18800,36,3 years,MORTGAGE,1,0,47,22.64,0,26.18082192,662,7,1,13719,0.98,16.29
15000,60,2 years,RENT,1,0,39,27.09,0,21.84931507,662,7,0,16103,0.752,12.99
26000,36,10+ years,MORTGAGE,1,0,427,11.12,0,40.77808219,722,23,0,35236,0.616,6.03
18000,36,< 1 year,RENT,0,0,45,17.81,0,19.34520548,702,7,0,20949,0.773,12.49
20000,36,7 years,RENT,1,0,96,6.95,0,11.09041096,727,13,0,1857,0.166,9.17
11500,36,9 years,RENT,1,0,60,24.23,1,15.84657534,662,16,0,13097,0.148,11.67
8000,36,10+ years,RENT,0,1,95,3.84,0,17.76164384,667,4,1,12806,0.267,7.12
17300,36,2 years,RENT,1,0,90,15.31,0,7.756164384,682,10,0,9688,0.57,11.67
5400,36,5 years,RENT,1,0,40,13.65,0,8.421917808,697,6,0,3326,0.193,12.99
10000,60,10+ years,OWN,1,0,34.32,34.13,1,13.92054795,687,10,0,2673,0.209,16.99
12000,60,2 years,RENT,0,1,53,31.57,5,8.589041096,677,8,0,6021,0.515,14.49
10000,36,9 years,MORTGAGE,0,0,180,10.3,0,15.51232877,797,12,0,14288,0.154,6.03
25000,60,n/a,MORTGAGE,0,1,62,11.71,1,16.76164384,747,13,1,9075,0.133,10.99
27600,60,5 years,RENT,1,0,85,21.99,0,15.42739726,667,13,0,22634,0.641,18.24
14000,60,8 years,RENT,1,0,50,18.05,0,11.42465753,697,6,0,15102,0.403,13.35
21000,60,10+ years,RENT,0,1,75,30.35,0,20.68219178,662,12,0,29506,0.913,14.99
16000,60,4 years,MORTGAGE,0,0,75,10.86,1,17.00821918,662,29,1,13210,0.402,10.15
23000,60,8 years,MORTGAGE,1,0,82,39.37,0,21.76438356,717,11,0,113676,0.754,11.67
35000,36,10+ years,MORTGAGE,0,1,121,14.48,0,29.43561644,747,19,0,32750,0.63,10.15
23000,36,9 years,MORTGAGE,1,0,175,2.23,0,15.59452055,667,12,2,8143,0.327,7.69
4400,36,3 years,RENT,0,1,65,3.67,0,17.17534247,677,5,1,4416,0.532,8.39
11000,36,9 years,MORTGAGE,0,0,50,16.2,0,11.92054795,722,11,0,2566,0.2,7.69
10000,36,10+ years,OWN,0,0,48,5.23,0,12.50958904,677,9,1,6093,0.414,9.17
15000,60,10+ years,MORTGAGE,0,0,68.5,16.45,1,34.35342466,687,14,0,20072,0.793,14.49
22400,60,10+ years,MORTGAGE,1,0,95,12.64,0,14.67671233,682,8,0,50347,0.976,13.35
11000,60,10+ years,RENT,1,0,58,14.98,0,11.33972603,677,7,0,7708,0.514,14.49
34000,60,10+ years,MORTGAGE,0,1,111,13.58,0,16.34246575,727,13,0,41930,0.484,12.49
10000,60,10+ years,MORTGAGE,1,0,43,16.19,0,22.59726027,672,10,0,9544,0.649,13.35
12600,36,10+ years,RENT,1,0,54,25.58,3,8.421917808,672,11,2,3964,0.629,10.99
12600,60,3 years,RENT,1,0,52,17.36,2,9.002739726,662,6,0,6120,0.838,15.61
16500,60,3 years,RENT,1,0,60,17.14,0,14.59178082,717,13,0,8452,0.391,9.17
10325,36,5 years,RENT,1,0,26,38.13,0,19.51506849,662,8,0,5889,0.475,17.57
17625,60,1 year,MORTGAGE,1,0,81.24,13.21,0,12.00547945,687,12,1,10935,0.425,17.57
30000,60,10+ years,MORTGAGE,0,1,110.2,21.49,0,19.84931507,692,14,0,24410,0.628,13.98
6500,36,10+ years,MORTGAGE,1,0,43,20.51,0,22.92876712,697,5,1,8593,0.415,6.49
6000,36,10+ years,MORTGAGE,1,0,35,19.03,0,24.43287671,687,12,1,16326,0.316,12.99
5000,36,2 years,RENT,1,0,55,20.82,0,3.58630137,692,12,0,1940,0.485,13.35
10000,36,7 years,OWN,0,0,40,16.26,1,8.673972603,717,7,1,8503,0.48,7.12
15450,36,10+ years,RENT,1,0,54,25.47,0,22.51506849,737,16,0,11424,0.152,8.39
16800,36,10+ years,MORTGAGE,0,0,90,7.83,0,12.84383562,672,11,1,13018,0.261,7.69
8000,36,10+ years,MORTGAGE,0,0,50,10.2,0,25.51780822,812,6,0,3062,0.102,7.12
10000,36,8 years,MORTGAGE,0,0,92.5,10.96,0,24.34794521,707,9,0,4405,0.19,11.67
10000,36,2 years,RENT,0,0,57.939,21.58,0,11.67671233,672,14,0,10682,0.571,14.49
6500,36,5 years,MORTGAGE,1,0,54,3.62,0,9.087671233,712,7,0,3207,0.35,11.67
2500,36,< 1 year,MORTGAGE,0,0,50,12.91,1,30.18356164,682,15,1,12330,0.233,7.12
10500,36,10+ years,MORTGAGE,0,0,180,11.01,1,27.60273973,677,15,0,7602,0.679,12.99
25000,60,8 years,RENT,1,0,60,20.38,0,16.67945205,702,15,0,21937,0.504,14.49
22800,60,7 years,RENT,1,0,60,30.03,0,9.673972603,702,14,0,17721,0.505,24.08
10000,60,10+ years,RENT,0,1,100,7.39,3,10.84109589,662,10,0,10899,0.637,24.08
1000,36,2 years,OWN,0,0,29,13.74,0,10.5890411,677,6,0,9288,0.885,10.15
2100,36,< 1 year,MORTGAGE,0,0,23,14.82,1,8.673972603,687,6,1,4386,0.439,13.35
13250,60,10+ years,RENT,0,1,39.3,8.37,0,25.18082192,662,14,1,7903,0.246,18.24
11250,60,< 1 year,RENT,1,0,25,36.44,0,5.419178082,682,7,0,11993,0.794,15.61
20000,36,10+ years,MORTGAGE,1,0,90,14.32,0,14.00547945,732,17,0,23364,0.314,8.39
10800,60,6 years,MORTGAGE,0,1,43,3.57,0,25.26575342,662,4,1,0,0,14.49
16850,36,6 years,MORTGAGE,0,1,40,32.62,0,10.42191781,712,20,0,17911,0.398,13.35
8400,36,2 years,RENT,1,0,30,3.4,0,10.42191781,702,14,0,1883,0.336,17.57
25000,60,10+ years,RENT,0,0,140,6.18,0,28.01643836,662,10,1,11847,0.508,13.35
35000,60,10+ years,RENT,0,1,75,35.39,0,19.09589041,722,15,0,43006,0.482,22.99
6000,36,1 year,RENT,1,0,35,4.9,1,12.92054795,672,10,1,3992,0.315,9.17
19000,36,10+ years,MORTGAGE,0,1,92,9.37,1,24.85205479,662,11,0,5692,0.286,11.67
16000,60,10+ years,RENT,1,0,54,19.93,2,14.25753425,662,14,1,13344,0.598,17.57
24000,36,9 years,RENT,1,0,70,14.73,0,18.9260274,682,3,0,3791,0.345,13.35
14400,36,5 years,OWN,1,0,78,27.86,1,20.17808219,677,21,1,21739,0.507,12.99
1000,36,10+ years,MORTGAGE,0,0,47,32.61,1,27.01643836,692,11,0,13040,0.562,13.35
6000,36,n/a,RENT,0,1,17.0748,12.24,0,21.09589041,702,4,0,5017,0.643,13.35
6000,36,6 years,OWN,0,0,37,16.38,1,18.34246575,717,9,0,4130,0.194,7.69
24000,36,10+ years,MORTGAGE,1,0,68,19.06,0,24.85205479,682,5,0,10685,0.929,8.39
15000,36,9 years,RENT,0,0,43,11.8,0,8.421917808,672,3,0,13146,0.913,13.35
5625,36,n/a,RENT,1,0,36,11.4,0,11.50958904,677,5,0,1762,0.238,14.99
25000,60,10+ years,MORTGAGE,0,1,100.826,29.27,0,13.50958904,687,17,0,21871,0.437,10.99
8400,36,5 years,RENT,1,0,80,12.63,0,11.17260274,702,7,0,1933,0.197,11.67
4800,36,10+ years,RENT,0,0,40,31.72,0,11.25753425,742,17,0,8623,0.183,11.67
24000,36,7 years,MORTGAGE,1,0,115,12.14,1,21.2630137,712,20,0,38139,0.467,6.49
8000,36,10+ years,MORTGAGE,0,0,34.895,16.72,2,31.52328767,672,10,0,4871,0.427,16.99
15000,60,10+ years,MORTGAGE,1,0,78,12.62,0,27.18356164,662,9,1,8622,0.684,10.15
12000,36,6 years,RENT,1,0,90,14.12,0,8.254794521,682,10,0,9641,0.507,12.49
24000,36,2 years,RENT,1,0,70,29.01,1,13.33972603,682,13,0,27049,0.848,12.49
26000,60,3 years,MORTGAGE,0,1,102,31.61,0,11.25753425,677,13,0,20524,0.746,19.52
24000,60,5 years,RENT,1,0,105,16.37,0,17.34246575,662,15,1,20475,0.86,14.99
14950,60,2 years,OWN,1,0,47.21,12.43,0,17.26027397,702,11,0,17231,0.658,13.98
19625,36,10+ years,MORTGAGE,1,0,75.558,30.21,0,18.76164384,687,19,0,23131,0.812,18.24
26325,60,10+ years,RENT,1,0,60,10.28,1,14.33972603,707,13,0,10119,0.291,16.99
8400,36,< 1 year,RENT,0,0,35,28.7,0,14.42465753,682,10,0,5547,0.334,18.99
3600,36,1 year,MORTGAGE,0,0,127,10.89,0,30.52054795,737,9,0,13127,0.583,7.69
11200,36,10+ years,MORTGAGE,1,0,85,17.74,0,15.17534247,672,14,1,18919,0.427,10.15
10000,60,2 years,OWN,1,0,33.15,33.74,0,13.67671233,667,7,0,8643,0.91,20.2
14375,60,< 1 year,RENT,0,1,38,23.28,0,8.506849315,672,7,0,5378,0.803,20.2
13475,60,< 1 year,RENT,0,1,38,33.32,0,7.421917808,662,14,0,24620,1.009,24.99
7000,36,3 years,RENT,1,0,30,26.24,0,11.25753425,697,13,1,4859,0.405,11.67
18000,36,4 years,RENT,1,0,94,28.04,1,20.43013699,672,16,0,18955,0.537,15.99
5700,36,n/a,RENT,0,1,19.236,33.37,0,16.26027397,692,5,0,4466,0.88,14.49
18000,60,8 years,RENT,1,0,80,11.16,0,22.17808219,717,9,0,13631,0.254,12.49
11000,36,10+ years,OWN,1,0,42.05456,17.3,0,21.59726027,662,8,1,8788,0.536,10.99
25000,60,2 years,MORTGAGE,0,1,96,16.14,0,15.76164384,677,13,1,4361,0.246,19.52
21250,60,1 year,RENT,1,0,60,4.91,1,12.25753425,742,16,0,7207,0.177,14.49
24000,36,10+ years,RENT,0,1,87,16.84,0,23.85205479,687,6,0,20888,0.949,10.15
10000,36,10+ years,OWN,0,0,70,14.47,0,20.84931507,667,24,1,13093,0.381,12.99
17000,36,5 years,RENT,0,1,100,32.53,0,11.84383562,687,7,0,25163,1.007,11.67
10000,36,10+ years,OWN,0,0,75,3.92,0,14.92328767,702,7,0,6350,0.774,8.39
15000,36,10+ years,MORTGAGE,1,0,98.5,20.7,0,14.33972603,692,13,0,28149,0.693,12.49
20000,36,5 years,MORTGAGE,1,0,105,22.08,0,9.254794521,672,17,0,21706,0.832,7.12
7500,36,n/a,RENT,1,0,65.644,25.23,0,16.67945205,677,21,0,27310,0.674,16.29
13875,60,n/a,MORTGAGE,0,1,39.83316,4.88,1,19.76438356,662,10,0,5163,0.445,22.15
35000,60,2 years,MORTGAGE,0,1,110,21.03,0,12.42465753,692,21,0,33247,0.795,12.99
35000,60,10+ years,MORTGAGE,0,1,100,12.97,0,19.43013699,697,6,0,13960,0.983,16.29
7200,36,2 years,RENT,0,1,20,26.8,0,12.59178082,682,10,0,11723,0.512,12.99
12000,60,3 years,MORTGAGE,0,0,90,24.65,0,19.59726027,687,12,0,30751,0.736,11.67
24000,36,10+ years,OWN,0,1,100,20.49,0,24.18082192,702,19,0,8916,0.252,11.67
10000,36,< 1 year,RENT,1,0,60,16.51,0,13.42465753,687,7,0,11450,0.707,7.69
16000,60,10+ years,RENT,1,0,70,14.63,0,21.17808219,672,12,0,26833,0.812,24.99
18675,60,9 years,MORTGAGE,0,1,52,33,0,17.51232877,692,18,1,13262,0.499,16.99
12000,36,10+ years,MORTGAGE,0,0,36,14.6,0,25.6,732,5,0,19009,0.545,6.49
9000,36,< 1 year,RENT,0,1,40,27.18,0,16.26027397,677,14,0,10863,0.419,12.49
20000,36,1 year,MORTGAGE,0,1,90,12.05,0,9.506849315,762,11,0,5596,0.125,6.03
20000,36,10+ years,MORTGAGE,1,0,100,27.09,0,11.59178082,677,12,0,22926,0.862,10.99
15000,36,2 years,OWN,0,1,40,22.26,2,12.75890411,662,21,1,13209,0.475,12.49
35000,60,10+ years,MORTGAGE,0,1,80,11.14,0,17.17534247,797,11,0,4088,0.151,10.99
28000,60,10+ years,MORTGAGE,1,0,90,29.21,0,26.93150685,727,15,0,60245,0.585,14.99
10800,36,2 years,MORTGAGE,0,0,48,19.28,2,15.34246575,662,27,0,18173,0.342,9.17
2000,36,10+ years,MORTGAGE,0,0,72.5,36.18,0,26.43287671,707,13,0,34641,0.804,13.35
12650,36,< 1 year,RENT,0,1,44,30.88,0,13.25753425,667,10,0,4432,0.457,19.52
22000,60,6 years,OWN,1,0,99,18.51,0,8.002739726,807,19,0,3715,0.086,7.69
20000,36,3 years,MORTGAGE,1,0,50,16.85,0,12.50958904,677,7,0,17791,0.839,13.35
1800,36,10+ years,OWN,0,1,66,17.2,0,15.67945205,702,8,0,5737,0.526,14.49
4000,36,2 years,RENT,0,1,16,13.28,0,7.336986301,677,11,0,4111,0.158,11.67
5000,36,10+ years,RENT,0,1,91.7,34.22,0,17.09315068,687,14,0,34187,0.944,13.98
10000,60,4 years,RENT,0,1,27,27.78,0,8.336986301,662,6,0,4817,0.678,14.99
20600,36,3 years,MORTGAGE,1,0,128.3,10.21,0,21.43013699,682,12,1,17177,0.556,13.35
10000,60,6 years,MORTGAGE,1,0,45,12.8,0,30.85479452,697,15,0,15049,0.523,10.99
5000,36,< 1 year,RENT,0,0,52,3.53,0,6.917808219,667,10,0,5009,0.982,14.49
20000,60,2 years,RENT,1,0,102,10.35,0,13.42465753,667,17,1,16695,0.316,14.49
18825,36,2 years,MORTGAGE,0,0,42,24.63,0,9.506849315,692,12,0,9923,0.4,12.99
12500,36,3 years,MORTGAGE,0,0,45,7.89,0,18.34246575,712,13,0,9905,0.306,12.39
28000,36,9 years,MORTGAGE,1,0,424,3.67,0,10.16986301,812,7,0,6142,0.137,6.03
16000,36,10+ years,OWN,0,1,60,25.06,0,14.42465753,662,8,1,3594,0.473,12.49
10000,36,2 years,RENT,0,0,54,10.2,3,16.34246575,667,6,0,3539,0.737,13.98
15000,36,3 years,RENT,0,0,50,26.64,0,11.84383562,702,14,0,16682,0.484,11.67
4000,36,< 1 year,MORTGAGE,0,0,60,33.62,0,19.59726027,767,14,0,7596,0.264,7.12
20000,60,10+ years,MORTGAGE,1,0,80,11.36,0,16.34246575,687,15,0,6411,0.578,20.99
4725,36,8 years,RENT,0,0,44,36.17,0,20.84931507,702,11,1,11446,0.625,13.98
30000,60,10+ years,MORTGAGE,0,1,104,5.94,0,20.76438356,727,6,0,5610,0.85,18.24
23000,36,n/a,MORTGAGE,0,1,62,21.27,1,26.76712329,707,6,0,5855,0.944,7.12
25000,36,4 years,MORTGAGE,1,0,90,36.48,0,16.67945205,747,10,0,24902,0.519,10.99
10000,60,1 year,MORTGAGE,1,0,97.5,10.96,0,18.17534247,692,11,0,15176,0.723,13.35
27575,60,< 1 year,RENT,0,1,69,16.4,1,27.26849315,662,5,0,22379,0.932,16.99
10000,36,n/a,MORTGAGE,1,0,60,27.96,0,8.917808219,672,18,0,27607,0.611,11.67
20000,60,7 years,RENT,0,1,53,35.6,0,12.84383562,672,11,0,25937,0.752,15.61
10000,36,n/a,MORTGAGE,0,1,54,7.13,0,16.17534247,662,4,1,1534,0.333,20.99
8000,36,10+ years,RENT,0,1,82,9.81,0,16.59452055,662,11,0,9712,0.684,12.99
32950,60,5 years,MORTGAGE,0,1,75,27.94,0,18.00821918,702,11,0,11891,0.657,19.52
12000,36,2 years,MORTGAGE,1,0,60,24.2,0,13.75890411,662,9,1,9875,0.906,12.49
34350,60,10+ years,MORTGAGE,0,1,105,21.49,1,27.60273973,692,10,0,34811,0.676,17.57
10000,36,< 1 year,MORTGAGE,0,1,93,3.67,1,12.17260274,672,5,2,11883,0.473,7.12
24200,60,5 years,RENT,0,1,76,8.27,0,8.506849315,762,11,0,2031,0.044,24.99
5000,36,9 years,OWN,1,0,35,26.03,0,10.6739726,692,9,0,6905,0.611,12.49
15000,36,2 years,MORTGAGE,0,1,150,16.44,1,26.09863014,687,12,0,54108,0.73,14.49
34000,36,2 years,OWN,0,1,100,10.23,0,36.9369863,712,9,0,19461,0.507,9.17
10200,36,< 1 year,RENT,1,0,78,21.97,0,18.51232877,692,13,1,11797,0.522,13.35
7200,36,10+ years,MORTGAGE,0,0,72,25.35,0,21.2630137,662,30,0,16807,0.519,12.49
7125,36,1 year,RENT,0,0,43,14.99,0,10.92054795,727,6,0,6715,0.799,10.99
14400,36,9 years,MORTGAGE,1,0,64,24.85,0,32.18630137,712,16,0,23138,0.667,12.99
21600,36,< 1 year,OWN,0,1,60,29.26,0,22.0109589,702,12,0,26073,0.988,14.99
18000,60,10+ years,MORTGAGE,1,0,51,18.89,0,18.9260274,717,13,0,17097,0.582,15.61
35000,60,7 years,MORTGAGE,0,1,100,20.93,0,13.75890411,667,19,0,19769,0.519,18.99
18000,60,3 years,MORTGAGE,1,0,58,14.42,0,16.59452055,662,10,0,14015,0.829,14.49
11200,60,7 years,MORTGAGE,0,0,95,20.48,0,20.68219178,707,16,0,137687,0.562,8.39
15000,60,< 1 year,OWN,0,1,37.44,27.88,0,14.92328767,702,10,0,12154,0.56,13.98
17800,36,n/a,MORTGAGE,0,1,44.5,21.57,2,21.17808219,667,6,0,13889,0.827,14.99
6500,36,< 1 year,RENT,0,0,16.5,8.51,0,16.51232877,727,3,0,4875,0.536,7.12
26100,60,10+ years,MORTGAGE,0,1,73.5,35.77,0,15.34246575,707,15,0,34142,0.638,11.67
6000,36,< 1 year,RENT,1,0,48,14.18,0,17.76164384,687,5,0,16824,0.772,13.35
15600,60,3 years,RENT,1,0,58,19.71,0,22.0109589,672,27,0,22028,0.727,19.52
10500,36,n/a,MORTGAGE,1,0,46,18.24,0,10.92054795,672,10,1,6884,0.682,12.99
4800,36,10+ years,MORTGAGE,0,1,50,6.14,0,22.2630137,662,13,0,4691,0.415,9.17
19350,36,1 year,MORTGAGE,0,0,69.118,25.44,0,14.42465753,682,15,1,18040,0.691,12.49
6000,36,3 years,RENT,0,0,50,4.8,0,4.084931507,672,6,0,6087,0.692,14.99
14000,60,8 years,RENT,1,0,56,17.47,0,12.59178082,687,12,0,7277,0.555,10.99
4500,36,7 years,RENT,0,0,31,14.25,0,3.915068493,697,7,0,4479,0.293,14.99
12000,60,10+ years,MORTGAGE,0,0,80,18.23,0,24.26575342,712,8,0,18100,0.826,9.49
3500,36,< 1 year,RENT,0,0,33.5,4.69,0,8.087671233,712,3,0,5073,0.483,16.29
35000,60,10+ years,MORTGAGE,0,1,500,9.01,0,12.67671233,697,11,0,146615,0.827,14.49
20000,60,4 years,MORTGAGE,1,0,100,19.97,0,27.52054795,712,10,0,19721,0.747,13.35
10000,60,6 years,MORTGAGE,1,0,75,12.77,1,16.84657534,687,15,0,3052,0.368,15.61
8000,36,10+ years,RENT,1,0,20,39.02,0,12.50958904,667,5,0,4503,0.738,18.24
3000,36,2 years,RENT,0,0,33,14.73,0,3.838356164,677,5,0,2105,0.638,12.49
6950,36,n/a,RENT,0,1,15.5,36.64,0,22.84931507,702,5,0,8894,0.447,12.49
8800,36,10+ years,MORTGAGE,0,0,37,21.92,0,10.92054795,687,9,0,5433,0.61,11.67
21600,36,10+ years,MORTGAGE,1,0,86,22.19,0,21.17808219,757,12,0,16800,0.333,7.12
35000,60,10+ years,MORTGAGE,0,1,123.5,6.45,0,36.1890411,707,5,0,24110,0.484,12.99
5000,36,1 year,RENT,1,0,33,20.58,0,8.336986301,742,10,0,2052,0.08,12.49
11000,36,3 years,RENT,1,0,42,17.37,0,14.84383562,672,5,0,1790,0.239,9.17
24350,60,< 1 year,MORTGAGE,1,0,54,20.04,0,35.10684932,672,10,1,8066,0.733,16.99
10000,60,7 years,RENT,1,0,48,20.48,0,12.25753425,707,7,0,10135,0.536,12.49
2500,36,9 years,RENT,0,0,26,21.28,0,14.00547945,662,12,1,2303,0.206,13.35
10000,60,10+ years,RENT,1,0,40,6.87,0,11.00547945,682,3,0,9256,0.759,18.24
4000,36,10+ years,MORTGAGE,0,0,85,16.06,1,15.67945205,697,10,0,15738,0.622,7.12
8100,36,10+ years,RENT,1,0,40,17.58,0,14.00547945,687,5,0,3718,0.432,13.35
7000,36,n/a,MORTGAGE,0,1,28.5,9.77,1,12.17260274,667,14,1,3674,0.211,15.61
16000,36,1 year,OWN,1,0,58,17.13,0,41.8630137,702,4,0,19384,1.02,7.69
2600,36,< 1 year,RENT,0,0,7.45964,12.08,0,4.419178082,707,5,0,1728,0.203,15.61
10450,60,10+ years,OWN,1,0,35,36.32,4,40.02465753,662,6,0,2652,0.52,24.5
11225,60,10+ years,RENT,1,0,80,5.09,0,11.75890411,667,17,0,5780,0.672,18.24
12350,36,n/a,RENT,0,1,28.11432,24,0,24.85205479,677,6,1,5865,0.611,10.15
6000,36,1 year,RENT,1,0,105,27.46,0,16.51232877,672,22,0,35096,0.731,12.49
35000,36,10+ years,MORTGAGE,0,1,70,13.83,0,32.93424658,772,7,0,5421,0.229,9.17
35000,60,9 years,RENT,0,1,110,33.64,0,17.34246575,782,23,0,15514,0.207,13.98
20000,36,4 years,RENT,1,0,74,27.78,0,19.34520548,662,11,1,9485,0.575,20.2
13000,60,2 years,MORTGAGE,0,0,59,20,0,13.59178082,692,10,0,17060,0.574,9.17
18000,36,5 years,MORTGAGE,0,0,150,7.4,0,31.85753425,707,13,0,14349,0.524,7.12
9175,36,< 1 year,RENT,0,1,24.336,32.64,0,12.84383562,672,6,1,7161,0.559,9.17
13100,60,1 year,OWN,0,1,34.5,20.45,0,15.17534247,677,24,0,18980,0.297,16.99
7000,36,1 year,MORTGAGE,1,0,63,27.57,0,8.336986301,687,19,0,10828,0.57,7.12
10000,60,10+ years,MORTGAGE,0,0,42.5,19.88,1,17.59452055,707,18,0,9293,0.296,13.35
15000,60,2 years,MORTGAGE,1,0,65,25.57,0,18.34246575,712,14,0,21838,0.521,16.99
12000,36,n/a,RENT,1,0,66.5,19.2,2,13.50958904,717,15,0,10697,0.165,6.03
20000,60,6 years,MORTGAGE,1,0,80,25.94,0,11.84383562,707,16,0,21978,0.82,10.99
15200,36,n/a,MORTGAGE,0,1,165,7.8,0,32.10410959,772,7,0,14900,0.925,7.12
7900,36,10+ years,RENT,0,0,70,16.1,0,11.75890411,672,9,2,5726,0.431,16.99
35000,36,10+ years,MORTGAGE,0,1,92,11.14,0,24.09863014,692,8,0,35084,0.797,13.35
3450,36,6 years,RENT,0,1,38.4,10.03,0,10.16986301,702,12,0,14238,0.34,10.99
12000,36,10+ years,MORTGAGE,1,0,66,32.09,2,20.68219178,667,18,0,7236,0.444,10.15
24000,36,4 years,OWN,0,1,150,9.09,2,14.09041096,677,13,0,17782,0.805,12.49
13200,36,10+ years,RENT,1,0,70,6.87,0,11.25753425,687,7,3,9542,0.38,10.15
12000,60,< 1 year,RENT,1,0,35,13.92,0,13.17260274,702,7,0,5180,0.37,9.17
16000,36,5 years,MORTGAGE,0,0,103,17.88,0,13.33972603,707,13,0,6765,0.342,9.17
24000,60,6 years,MORTGAGE,1,0,99.2,17.92,0,8.673972603,692,8,0,22220,0.805,15.61
20000,36,10+ years,MORTGAGE,0,1,90,26.04,0,24.85205479,667,20,0,44890,0.877,12.49
10000,36,2 years,MORTGAGE,0,1,72.5,19.12,3,15.00821918,677,22,0,11504,0.366,10.99
13950,60,10+ years,MORTGAGE,0,1,60,38.3,0,13.67671233,692,12,0,42156,0.88,18.24
30375,60,10+ years,MORTGAGE,0,1,100,14.57,2,25.26575342,697,12,0,8112,0.527,15.61
6500,36,n/a,OWN,1,0,25.707,9.67,2,20.17808219,687,5,0,6400,0.653,12.99
10000,60,10+ years,MORTGAGE,0,0,93,12.28,0,29.18356164,837,23,0,4794,0.04,8.39
2225,36,5 years,OWN,0,0,35,18.9,1,10.25479452,667,12,0,3532,0.803,25.83
17125,36,10+ years,MORTGAGE,0,0,43.784,6.58,0,15.42739726,692,11,0,4896,0.085,8.39
18000,36,9 years,RENT,0,1,40,29.67,0,14.92328767,707,15,0,12452,0.354,8.39
12000,36,< 1 year,OWN,1,0,45,15.6,0,20.59726027,677,7,1,4098,0.477,12.99
28000,36,7 years,MORTGAGE,1,0,90,19.05,0,11.25753425,722,9,1,13132,0.573,13.35
10600,60,4 years,RENT,1,0,42,15.99,0,25.68493151,727,14,0,12610,0.491,8.39
15400,60,5 years,MORTGAGE,1,0,75,22.45,0,8.254794521,677,16,2,10738,0.359,15.61
14000,60,7 years,RENT,0,1,55,7.92,0,20.51506849,667,3,1,2448,0.16,17.57
29000,36,8 years,MORTGAGE,0,0,175,12.05,0,11.42465753,747,25,1,13177,0.201,15.61
17000,36,10+ years,MORTGAGE,1,0,124,10.65,0,22.51506849,707,11,0,18132,0.432,7.69
15000,36,10+ years,MORTGAGE,0,0,83,17.45,0,11.84383562,697,14,0,22520,0.658,7.69
16000,60,3 years,MORTGAGE,0,1,150,4.4,0,12.50958904,687,8,0,14927,0.754,10.99
20000,36,10+ years,RENT,1,0,73,17,0,19.51506849,697,11,0,11023,0.501,12.99
7200,36,8 years,MORTGAGE,0,0,57,5.28,5,9.506849315,687,20,1,6409,0.229,10.15
15000,60,4 years,MORTGAGE,1,0,58,9.95,0,21.17808219,692,7,0,13057,0.87,9.17
28000,60,10+ years,MORTGAGE,1,0,95,20.56,0,17.26027397,727,18,0,30511,0.384,14.49
28000,60,9 years,MORTGAGE,1,0,86,20.44,0,21.09589041,687,19,0,44674,0.627,14.49
